city,year,yield,station_id,MESS_DATUM,QN_3,FX,FM,QN_4,RSK,RSKF,SDK,SHK_TAG,NM,VPM,PM,TMK,UPM,TXK,TNK,TGK
"Köln, kreisfreie Stadt",1979,6.4,2667,19790529,5.0,12.4,4.4,5,4.3,6.0,9.7,0.0,6.7,16.3,1006.2,22.7,59.0,29.0,13.4,10.0
"Köln, kreisfreie Stadt",1979,6.4,2667,19790530,5.0,15.9,1.8,5,0.1,6.0,12.3,0.0,4.0,19.2,1004.6,22.8,70.0,30.0,16.0,15.4
"Köln, kreisfreie Stadt",1979,6.4,2667,19790531,5.0,8.2,1.7,5,0.0,6.0,14.8,0.0,1.0,17.3,1005.1,23.5,61.0,30.9,18.7,11.9
"Köln, kreisfreie Stadt",1979,6.4,2667,19790601,5.0,10.3,3.9,5,0.5,6.0,0.1,0.0,7.0,17.4,1013.3,17.2,90.0,23.5,15.0,15.0
"Köln, kreisfreie Stadt",1979,6.4,2667,19790602,5.0,5.1,1.4,5,0.0,6.0,6.6,0.0,4.7,18.3,1012.8,19.8,80.0,26.8,12.4,10.4
"Köln, kreisfreie Stadt",1979,6.4,2667,19790603,5.0,9.3,2.3,5,0.0,6.0,6.6,0.0,6.0,17.7,1009.8,22.2,65.0,28.3,12.9,11.4
"Köln, kreisfreie Stadt",1979,6.4,2667,19790604,5.0,19.0,2.9,5,12.5,6.0,7.4,0.0,6.0,18.3,1007.6,22.2,68.0,29.7,15.9,13.9
"Köln, kreisfreie Stadt",1979,6.4,2667,19790605,5.0,9.3,3.2,5,0.2,6.0,1.2,0.0,5.3,18.0,1006.9,18.1,85.0,21.8,15.4,14.8
"Köln, kreisfreie Stadt",1979,6.4,2667,19790606,5.0,11.3,2.4,5,0.0,0.0,6.7,0.0,6.0,11.5,1008.8,15.6,65.0,20.2,14.1,13.7
"Köln, kreisfreie Stadt",1979,6.4,2667,19790607,5.0,12.4,2.2,5,1.7,6.0,3.5,0.0,5.3,12.9,1008.7,13.9,79.0,18.4,10.2,8.3
"Köln, kreisfreie Stadt",1979,6.4,2667,19790608,5.0,10.3,2.6,5,0.0,6.0,4.8,0.0,7.0,10.9,1007.9,14.8,66.0,18.3,9.8,7.7
"Köln, kreisfreie Stadt",1979,6.4,2667,19790609,5.0,7.2,2.3,5,0.0,0.0,6.5,0.0,4.3,13.0,1006.7,16.0,71.0,21.7,11.4,10.4
"Köln, kreisfreie Stadt",1979,6.4,2667,19790610,5.0,7.7,1.8,5,7.1,6.0,11.0,0.0,5.0,14.9,1007.0,19.4,68.0,24.8,8.7,7.0
"Köln, kreisfreie Stadt",1979,6.4,2667,19790611,5.0,10.8,3.7,5,0.0,0.0,12.5,0.0,4.0,16.6,1007.9,20.3,68.0,25.5,16.2,15.5
"Köln, kreisfreie Stadt",1979,6.4,2667,19790612,5.0,6.2,1.8,5,1.3,6.0,6.1,0.0,7.3,14.6,1007.3,16.9,76.0,22.0,12.5,10.9
"Köln, kreisfreie Stadt",1979,6.4,2667,19790613,5.0,15.9,3.9,5,0.7,6.0,7.9,0.0,5.7,12.2,1000.8,17.0,62.0,21.9,12.9,12.0
"Köln, kreisfreie Stadt",1979,6.4,2667,19790614,5.0,11.8,4.1,5,5.7,6.0,1.5,0.0,7.3,12.2,997.1,14.4,73.0,18.5,12.7,12.2
"Köln, kreisfreie Stadt",1979,6.4,2667,19790615,5.0,13.9,2.5,5,1.8,6.0,4.0,0.0,6.7,9.6,993.6,11.8,70.0,17.3,9.8,8.9
"Köln, kreisfreie Stadt",1979,6.4,2667,19790616,5.0,11.8,2.5,5,0.3,6.0,4.8,0.0,3.7,11.1,1007.1,13.4,73.0,17.7,5.5,4.0
"Köln, kreisfreie Stadt",1979,6.4,2667,19790617,5.0,10.8,3.4,5,0.0,0.0,2.4,0.0,6.7,11.2,1015.2,14.0,72.0,17.4,6.0,2.5
"Köln, kreisfreie Stadt",1979,6.4,2667,19790618,5.0,7.7,3.0,5,0.0,0.0,0.2,0.0,5.3,12.8,1016.1,14.4,78.0,18.3,10.2,8.4
"Köln, kreisfreie Stadt",1979,6.4,2667,19790619,5.0,7.7,1.9,5,0.0,0.0,14.1,0.0,1.3,13.6,1012.7,17.9,68.0,24.0,8.2,5.9
"Köln, kreisfreie Stadt",1979,6.4,2667,19790620,5.0,5.1,1.5,5,0.0,0.0,12.5,0.0,2.3,15.4,1008.4,20.3,66.0,25.8,11.0,8.5
"Köln, kreisfreie Stadt",1979,6.4,2667,19790621,5.0,6.7,1.7,5,7.9,6.0,13.9,0.0,3.0,15.8,1003.2,21.9,61.0,28.1,12.4,11.0
"Köln, kreisfreie Stadt",1979,6.4,2667,19790622,5.0,9.3,2.7,5,5.8,6.0,0.0,0.0,5.3,15.7,1004.7,14.2,94.0,21.3,12.7,14.4
"Köln, kreisfreie Stadt",1979,6.4,2667,19790623,5.0,7.7,2.4,5,0.0,0.0,9.4,0.0,5.7,14.0,1002.7,17.0,75.0,23.0,8.2,6.6
"Köln, kreisfreie Stadt",1979,6.4,2667,19790624,5.0,14.4,4.8,5,0.7,6.0,6.5,0.0,7.0,14.5,998.8,16.3,74.0,24.4,12.9,10.5
"Köln, kreisfreie Stadt",1979,6.4,2667,19790625,5.0,14.4,3.2,5,0.0,0.0,8.3,0.0,4.3,11.1,1005.7,15.2,64.0,21.1,8.8,6.0
"Köln, kreisfreie Stadt",1979,6.4,2667,19790626,5.0,5.1,2.0,5,0.1,6.0,2.2,0.0,5.3,13.6,1007.3,16.3,73.0,21.1,12.5,11.0
"Köln, kreisfreie Stadt",1979,6.4,2667,19790627,5.0,5.7,1.6,5,0.0,6.0,0.8,0.0,7.0,15.2,1008.3,17.6,76.0,21.2,13.5,11.4
"Köln, kreisfreie Stadt",1979,6.4,2667,19790628,5.0,6.2,1.6,5,0.0,0.0,10.9,0.0,1.7,13.0,1009.6,19.1,59.0,23.8,11.0,8.4
"Köln, kreisfreie Stadt",1979,6.4,2667,19790629,5.0,10.3,3.2,5,0.0,6.0,3.5,0.0,6.0,14.2,1005.9,17.3,71.0,20.8,9.8,8.1
"Köln, kreisfreie Stadt",1979,6.4,2667,19790630,5.0,9.3,4.1,5,0.0,6.0,1.0,0.0,7.0,10.5,1009.2,14.1,66.0,17.1,11.4,9.7
"Köln, kreisfreie Stadt",1979,6.4,2667,19790701,5.0,10.3,3.2,5,0.4,6.0,6.5,0.0,6.3,9.7,1011.0,12.9,64.0,17.1,11.4,10.4
"Köln, kreisfreie Stadt",1979,6.4,2667,19790702,5.0,8.2,1.6,5,0.0,0.0,6.3,0.0,5.7,9.4,1011.8,13.5,61.0,16.7,6.6,5.1
"Köln, kreisfreie Stadt",1979,6.4,2667,19790703,5.0,5.7,1.3,5,0.0,0.0,1.2,0.0,7.0,12.2,1012.7,15.8,70.0,20.1,7.7,6.5
"Köln, kreisfreie Stadt",1979,6.4,2667,19790704,5.0,8.2,2.8,5,0.0,0.0,9.5,0.0,4.7,12.2,1015.7,16.0,68.0,21.1,9.3,7.1
"Köln, kreisfreie Stadt",1979,6.4,2667,19790705,5.0,7.7,1.9,5,0.0,0.0,12.3,0.0,1.7,11.5,1017.8,17.4,58.0,22.9,10.4,8.6
"Köln, kreisfreie Stadt",1979,6.4,2667,19790706,5.0,7.7,1.9,5,0.0,0.0,1.8,0.0,5.0,13.8,1013.8,17.7,70.0,22.5,7.8,5.5
"Köln, kreisfreie Stadt",1979,6.4,2667,19790707,5.0,13.9,4.0,5,1.5,6.0,6.7,0.0,6.3,12.0,1007.4,20.1,54.0,25.1,13.5,10.5
"Köln, kreisfreie Stadt",1979,6.4,2667,19790708,5.0,12.9,5.1,5,3.9,6.0,4.3,0.0,7.0,12.6,1006.0,17.4,65.0,20.8,13.6,13.6
"Köln, kreisfreie Stadt",1979,6.4,2667,19790709,5.0,14.4,4.1,5,1.5,6.0,0.9,0.0,6.0,14.5,1005.0,16.0,79.0,18.8,13.7,13.0
"Köln, kreisfreie Stadt",1979,6.4,2667,19790710,5.0,8.7,2.6,5,0.0,0.0,5.2,0.0,5.0,11.8,1011.7,15.6,66.0,20.3,11.4,10.0
"Köln, kreisfreie Stadt",1979,6.4,2667,19790711,5.0,7.7,2.1,5,0.0,0.0,4.7,0.0,6.3,12.3,1010.6,16.3,69.0,22.7,8.3,6.4
"Köln, kreisfreie Stadt",1979,6.4,2667,19790712,5.0,10.3,3.3,5,0.8,6.0,1.0,0.0,7.7,14.1,1006.1,18.4,66.0,22.9,10.1,7.4
"Köln, kreisfreie Stadt",1979,6.4,2667,19790713,5.0,9.8,2.4,5,7.4,6.0,0.1,0.0,8.0,18.2,1006.0,18.2,85.0,22.0,15.5,14.2
"Köln, kreisfreie Stadt",1979,6.4,2667,19790714,5.0,8.2,2.6,5,0.0,0.0,8.6,0.0,2.3,13.9,1013.8,18.4,69.0,24.0,13.8,13.3
"Köln, kreisfreie Stadt",1979,6.4,2667,19790715,5.0,7.2,3.0,5,0.0,0.0,5.3,0.0,4.7,11.9,1014.4,16.2,65.0,19.5,13.0,11.3
"Köln, kreisfreie Stadt",1979,6.4,2667,19790716,5.0,11.3,2.8,5,6.2,6.0,0.3,0.0,7.7,13.1,1010.3,14.8,77.0,17.0,13.3,12.5
"Köln, kreisfreie Stadt",1979,6.4,2667,19790717,5.0,8.7,2.9,5,2.3,6.0,0.0,0.0,6.0,17.6,1007.9,17.0,90.0,20.5,13.6,13.4
"Köln, kreisfreie Stadt",1979,6.4,2667,19790718,5.0,11.3,3.4,5,0.4,6.0,4.3,0.0,5.0,15.8,1001.4,20.4,66.0,25.0,13.2,11.8
"Köln, kreisfreie Stadt",1979,6.4,2667,19790719,5.0,10.3,3.9,5,0.0,0.0,0.1,0.0,8.0,13.3,1001.6,15.0,77.0,19.4,13.5,13.2
"Köln, kreisfreie Stadt",1979,6.4,2667,19790720,5.0,7.2,3.0,5,0.0,6.0,0.3,0.0,7.3,12.6,1003.2,16.0,70.0,18.6,12.9,12.5
"Köln, kreisfreie Stadt",1979,6.4,2667,19790721,5.0,13.9,4.9,5,0.0,6.0,2.2,0.0,6.7,11.9,1002.4,15.6,67.0,18.1,13.6,12.5
"Köln, kreisfreie Stadt",1979,6.4,2667,19790722,5.0,10.8,4.5,5,0.2,6.0,3.0,0.0,7.3,11.0,1009.3,15.4,64.0,18.5,12.2,11.4
"Köln, kreisfreie Stadt",1979,6.4,2667,19790723,5.0,5.7,1.4,5,0.8,6.0,0.0,0.0,8.0,13.4,1012.0,13.5,86.0,15.7,10.6,7.9
"Köln, kreisfreie Stadt",1979,6.4,2667,19790724,5.0,8.2,3.1,5,0.0,6.0,1.7,0.0,6.7,13.3,1008.9,16.2,73.0,19.7,10.3,8.8
"Köln, kreisfreie Stadt",1979,6.4,2667,19790725,5.0,8.7,2.6,5,0.0,6.0,4.3,0.0,5.0,15.1,1007.0,17.8,74.0,23.8,9.5,8.0
"Köln, kreisfreie Stadt",1979,6.4,2667,19790726,5.0,7.2,2.2,5,0.0,0.0,9.0,0.0,4.0,14.8,1009.1,18.0,73.0,25.4,9.9,8.5
"Köln, kreisfreie Stadt",1979,6.4,2667,19790727,5.0,7.2,1.8,5,0.0,0.0,10.3,0.0,3.3,16.0,1011.1,20.8,67.0,27.7,12.5,11.1
"Köln, kreisfreie Stadt",1979,6.4,2667,19790728,5.0,7.7,2.1,5,0.0,0.0,11.7,0.0,3.3,18.0,1007.0,22.5,67.0,30.3,15.0,13.8
"Köln, kreisfreie Stadt",1979,6.4,2667,19790729,5.0,14.4,2.6,5,36.8,6.0,6.3,0.0,6.0,18.6,1000.7,21.5,71.0,29.3,15.9,14.0
"Köln, kreisfreie Stadt",1979,6.4,2667,19790730,5.0,9.8,3.6,5,0.0,0.0,3.5,0.0,6.0,15.3,999.8,18.6,70.0,23.5,15.5,13.3
"Köln, kreisfreie Stadt",1979,6.4,2667,19790731,5.0,9.3,2.9,5,2.6,6.0,1.4,0.0,6.7,18.1,995.3,18.4,83.0,23.5,13.1,11.7
"Köln, kreisfreie Stadt",1979,6.4,2667,19790801,5.0,12.9,4.6,5,5.6,6.0,2.0,0.0,6.7,15.1,996.1,18.1,74.0,21.0,13.0,12.0
"Köln, kreisfreie Stadt",1979,6.4,2667,19790802,5.0,9.3,4.2,5,0.0,6.0,8.0,0.0,5.0,13.1,998.3,18.8,63.0,24.0,15.0,14.0
"Köln, kreisfreie Stadt",1979,6.4,2667,19790803,5.0,8.7,2.0,5,2.6,6.0,3.9,0.0,4.7,14.8,1004.0,16.4,77.0,22.3,14.0,12.0
"Köln, kreisfreie Stadt",1979,6.4,2667,19790804,5.0,7.2,2.3,5,0.0,0.0,8.4,0.0,4.7,14.2,1009.7,16.5,75.0,21.6,11.3,9.8
"Köln, kreisfreie Stadt",1979,6.4,2667,19790805,5.0,3.1,1.5,5,0.0,0.0,9.2,0.0,2.0,14.1,1008.9,16.7,76.0,23.7,10.2,8.8
"Köln, kreisfreie Stadt",1979,6.4,2667,19790806,5.0,4.4,2.0,5,0.0,0.0,10.4,0.0,5.3,13.5,1003.5,19.6,60.0,26.9,12.1,10.7
"Köln, kreisfreie Stadt",1979,6.4,2667,19790807,5.0,7.2,1.9,5,0.0,6.0,6.2,0.0,5.3,16.1,999.7,20.2,67.0,27.5,14.9,12.6
"Köln, kreisfreie Stadt",1979,6.4,2667,19790808,5.0,10.3,3.9,5,6.8,6.0,1.4,0.0,7.3,14.0,999.7,17.0,70.0,20.3,15.2,14.6
"Köln, kreisfreie Stadt",1979,6.4,2667,19790809,5.0,10.3,3.6,5,27.4,6.0,1.0,0.0,7.3,13.6,994.3,13.5,86.0,16.2,9.7,8.0
"Köln, kreisfreie Stadt",1979,6.4,2667,19790810,5.0,11.3,4.9,5,0.3,6.0,1.4,0.0,5.3,12.7,1001.3,12.8,82.0,18.4,10.2,11.0
"Köln, kreisfreie Stadt",1979,6.4,2667,19790811,5.0,3.1,1.3,5,0.1,6.0,2.4,0.0,6.0,12.7,1005.6,14.6,78.0,18.7,7.4,6.3
"Köln, kreisfreie Stadt",1979,6.4,2667,19790812,5.0,6.2,2.0,5,1.0,6.0,0.0,0.0,7.0,15.3,1008.9,14.6,91.0,17.2,12.5,11.1
"Köln, kreisfreie Stadt",1979,6.4,2667,19790813,5.0,4.6,2.1,5,0.0,0.0,2.1,0.0,6.0,18.1,1006.4,19.0,83.0,23.5,12.2,10.9
"Köln, kreisfreie Stadt",1979,6.4,2667,19790814,5.0,9.8,5.0,5,0.0,0.0,10.6,0.0,4.0,16.8,997.8,22.4,64.0,29.2,16.5,15.0
"Köln, kreisfreie Stadt",1979,6.4,2667,19790815,5.0,5.7,1.4,5,32.4,6.0,1.9,0.0,7.0,15.0,1003.4,16.5,78.0,21.6,14.8,15.0
"Köln, kreisfreie Stadt",1979,6.4,2667,19790816,5.0,10.8,2.9,5,1.2,6.0,0.0,0.0,8.0,14.3,1005.5,13.0,95.0,15.5,12.0,12.4
"Köln, kreisfreie Stadt",1979,6.4,2667,19790817,5.0,10.3,3.9,5,0.0,0.0,4.4,0.0,5.3,13.5,1000.7,16.1,75.0,20.1,10.4,9.3
"Köln, kreisfreie Stadt",1979,6.4,2667,19790818,5.0,7.7,2.1,5,0.0,6.0,2.7,0.0,5.3,15.4,1000.7,16.4,83.0,20.9,10.1,8.9
"Köln, kreisfreie Stadt",1979,6.4,2667,19790819,5.0,9.3,3.0,5,0.0,6.0,2.3,0.0,6.3,16.9,1001.5,17.8,82.0,21.0,11.0,9.8
"Köln, kreisfreie Stadt",1979,6.4,2667,19790820,5.0,7.2,2.3,5,0.0,0.0,0.8,0.0,5.7,13.8,1006.8,15.4,77.0,19.0,13.4,14.4
"Köln, kreisfreie Stadt",1979,6.4,2667,19790821,5.0,10.3,2.6,5,3.5,6.0,1.0,0.0,6.0,15.0,1004.7,15.1,88.0,21.3,10.5,9.2
"Köln, kreisfreie Stadt",1979,6.4,2667,19790822,5.0,4.6,1.7,5,0.0,0.0,4.0,0.0,6.3,12.8,1003.8,14.3,78.0,18.4,9.4,8.4
"Köln, kreisfreie Stadt",1979,6.4,2667,19790823,5.0,6.2,2.2,5,0.0,6.0,1.6,0.0,4.7,12.2,1000.5,12.6,82.0,18.5,8.9,7.6
"Köln, kreisfreie Stadt",1979,6.4,2667,19790824,5.0,11.3,3.1,5,5.2,6.0,1.4,0.0,3.7,11.6,998.7,11.4,82.0,16.6,8.7,7.5
"Köln, kreisfreie Stadt",1979,6.4,2667,19790825,5.0,9.8,2.1,5,6.9,6.0,0.2,0.0,7.0,12.2,999.6,11.9,87.0,15.5,8.3,6.6
"Köln, kreisfreie Stadt",1979,6.4,2667,19790826,5.0,7.7,1.8,5,7.2,6.0,3.1,0.0,6.3,12.9,998.6,13.3,88.0,17.1,7.1,6.5
"Köln, kreisfreie Stadt",1979,6.4,2667,19790827,5.0,10.8,4.1,5,1.8,6.0,3.0,0.0,6.7,12.3,1005.9,13.2,80.0,16.3,10.6,9.5
"Köln, kreisfreie Stadt",1979,6.4,2667,19790828,5.0,6.2,2.4,5,0.0,0.0,0.2,0.0,5.7,11.2,1013.9,11.0,83.0,15.2,9.0,9.7
"Köln, kreisfreie Stadt",1979,6.4,2667,19790829,5.0,4.2,1.5,5,0.0,0.0,12.2,0.0,1.0,11.5,1016.2,13.8,76.0,21.3,5.3,4.0
"Köln, kreisfreie Stadt",1979,6.4,2667,19790830,5.0,8.7,3.5,5,0.0,0.0,12.8,0.0,0.7,13.3,1012.3,17.0,70.0,25.0,8.7,6.7
"Köln, kreisfreie Stadt",1979,6.4,2667,19790831,5.0,5.0,1.9,5,0.0,0.0,11.3,0.0,1.3,15.7,1010.0,19.4,71.0,27.2,10.4,7.5
"Köln, kreisfreie Stadt",1979,6.4,2667,19790901,5.0,6.2,2.3,5,0.0,0.0,10.8,0.0,1.7,17.6,1009.0,19.9,75.0,27.4,13.3,11.8
"Köln, kreisfreie Stadt",1979,6.4,2667,19790902,5.0,17.0,2.7,5,0.1,6.0,3.4,0.0,6.7,17.2,1005.9,19.4,76.0,24.6,14.6,12.1
"Köln, kreisfreie Stadt",1979,6.4,2667,19790903,5.0,10.8,4.3,5,3.3,6.0,2.5,0.0,5.3,13.4,1006.3,14.6,80.0,19.0,10.2,8.6
"Köln, kreisfreie Stadt",1979,6.4,2667,19790904,5.0,10.3,3.2,5,0.0,0.0,5.0,0.0,6.0,13.2,1013.7,14.8,78.0,18.9,12.0,11.0
"Köln, kreisfreie Stadt",1979,6.4,2667,19790905,5.0,6.2,2.2,5,0.0,0.0,10.1,0.0,3.0,13.9,1010.9,15.7,79.0,22.3,8.9,7.9
"Köln, kreisfreie Stadt",1979,6.4,2667,19790906,5.0,12.3,4.5,5,0.0,0.0,11.7,0.0,0.0,12.9,1004.2,17.2,66.0,24.6,10.6,8.5
"Köln, kreisfreie Stadt",1979,6.4,2667,19790907,5.0,5.1,1.7,5,0.3,6.0,5.4,0.0,3.7,15.9,1008.0,16.8,84.0,20.4,11.5,10.0
"Köln, kreisfreie Stadt",1979,6.4,2667,19790908,5.0,7.7,1.4,5,6.0,6.0,5.8,0.0,3.7,17.5,1008.2,18.2,83.0,25.6,14.2,13.6
"Köln, kreisfreie Stadt",1979,6.4,2667,19790909,5.0,4.1,1.4,5,0.9,6.0,0.1,0.0,5.3,17.7,1008.8,16.7,90.0,20.5,14.8,13.7
"Köln, kreisfreie Stadt",1979,6.4,2667,19790910,5.0,4.1,1.2,5,0.0,0.0,8.4,0.0,4.0,14.7,1011.8,15.9,80.0,22.0,11.0,10.3
"Köln, kreisfreie Stadt",1979,6.4,2667,19790911,5.0,6.7,2.0,5,0.0,0.0,3.2,0.0,4.3,15.3,1011.1,16.6,80.0,21.5,11.5,10.4
"Köln, kreisfreie Stadt",1979,6.4,2667,19790912,5.0,5.1,1.7,5,0.0,0.0,7.8,0.0,3.0,14.6,1009.0,16.7,76.0,22.3,12.5,11.0
"Köln, kreisfreie Stadt",1979,6.4,2667,19790913,5.0,6.2,2.4,5,0.0,0.0,0.3,0.0,7.0,13.7,1007.1,15.8,77.0,19.8,11.5,9.6
"Köln, kreisfreie Stadt",1979,6.4,2667,19790914,5.0,9.3,2.4,5,0.9,6.0,8.0,0.0,4.3,9.1,1008.6,12.5,66.0,17.4,4.4,1.9
"Köln, kreisfreie Stadt",1979,6.4,2667,19790915,5.0,11.8,3.5,5,0.0,6.0,6.3,0.0,4.0,8.9,1014.5,8.4,76.0,15.5,5.2,7.5
"Köln, kreisfreie Stadt",1979,6.4,2667,19790916,5.0,5.7,1.9,5,0.0,0.0,11.7,0.0,2.0,7.7,1014.4,8.6,71.0,16.4,0.3,-0.6
"Köln, kreisfreie Stadt",1979,6.4,2667,19790917,5.0,5.7,2.4,5,0.0,0.0,8.7,0.0,5.0,9.8,1005.1,12.6,68.0,23.3,3.3,1.4
"Köln, kreisfreie Stadt",1979,6.4,2667,19790918,5.0,11.3,4.1,5,0.1,6.0,4.7,0.0,6.7,13.0,1004.1,17.6,66.0,22.0,8.0,5.5
"Köln, kreisfreie Stadt",1979,6.4,2667,19790919,5.0,10.8,3.7,5,0.0,0.0,6.9,0.0,4.7,14.6,1006.1,18.2,68.0,24.6,15.6,15.4
"Köln, kreisfreie Stadt",1979,6.4,2667,19790920,5.0,8.7,3.3,5,2.6,6.0,1.8,0.0,5.3,15.3,1002.3,14.5,89.0,20.0,12.5,9.9
"Köln, kreisfreie Stadt",1979,6.4,2667,19790921,5.0,7.2,2.0,5,0.0,0.0,8.7,0.0,4.0,9.4,1003.5,9.4,79.0,16.6,5.3,3.9
"Köln, kreisfreie Stadt",1979,6.4,2667,19790922,5.0,7.2,2.0,5,0.0,0.0,2.1,0.0,6.7,8.6,1006.1,9.7,74.0,15.0,3.8,2.4
"Köln, kreisfreie Stadt",1979,6.4,2667,19790923,5.0,6.7,1.6,5,0.0,0.0,9.3,0.0,2.3,8.0,1009.5,8.1,75.0,15.3,4.7,1.5
"Köln, kreisfreie Stadt",1979,6.4,2667,19790924,5.0,4.1,1.5,5,0.0,6.0,0.6,0.0,6.3,9.1,1009.9,8.0,86.0,12.5,-0.1,-1.3
"Köln, kreisfreie Stadt",1979,6.4,2667,19790925,5.0,4.1,1.0,5,0.0,0.0,4.7,0.0,4.0,9.6,1011.9,9.2,82.0,16.2,4.4,2.5
"Köln, kreisfreie Stadt",1979,6.4,2667,19790926,5.0,6.2,2.9,5,0.0,0.0,2.5,0.0,7.3,12.2,1012.2,14.6,75.0,19.0,5.3,3.6
"Köln, kreisfreie Stadt",1979,6.4,2667,19790927,5.0,10.3,2.6,5,0.0,6.0,1.8,0.0,7.3,13.2,1014.5,14.6,78.0,21.1,12.6,12.6
"Köln, kreisfreie Stadt",1979,6.4,2667,19790928,5.0,5.1,1.7,5,0.0,0.0,0.0,0.0,6.0,11.0,1018.5,11.4,79.0,15.8,9.6,10.7
"Köln, kreisfreie Stadt",1979,6.4,2667,19790929,5.0,5.1,1.3,5,0.0,0.0,5.8,0.0,4.0,10.2,1015.6,10.8,80.0,17.9,3.5,1.0
"Köln, kreisfreie Stadt",1979,6.4,2667,19790930,5.0,6.2,1.7,5,0.0,0.0,5.7,0.0,3.7,9.2,1011.3,10.2,74.0,18.2,4.1,1.6
"Köln, kreisfreie Stadt",1979,6.4,2667,19791001,5.0,5.1,2.2,5,0.0,0.0,8.5,0.0,3.0,9.4,1010.1,10.8,74.0,19.5,2.4,-0.1
"Köln, kreisfreie Stadt",1979,6.4,2667,19791002,5.0,8.7,3.9,5,0.0,6.0,5.8,0.0,5.3,9.6,1010.6,11.5,73.0,17.9,4.0,1.1
"Köln, kreisfreie Stadt",1979,6.4,2667,19791003,5.0,11.3,5.4,5,0.0,6.0,3.1,0.0,4.7,8.8,1005.7,11.9,63.0,15.6,8.1,5.2
"Köln, kreisfreie Stadt",1979,6.4,2667,19791004,5.0,7.7,3.8,5,0.0,6.0,2.1,0.0,7.0,13.8,997.2,16.2,74.0,21.5,11.2,9.6
"Köln, kreisfreie Stadt",1979,6.4,2667,19791005,5.0,5.1,1.8,5,1.1,6.0,1.2,0.0,7.3,15.2,997.6,15.2,86.0,18.9,12.7,10.6
"Köln, kreisfreie Stadt",1979,6.4,2667,19791006,5.0,8.2,2.9,5,0.5,6.0,3.9,0.0,3.0,13.7,1002.4,13.8,85.0,19.5,11.0,11.0
"Köln, kreisfreie Stadt",1979,6.4,2667,19791007,5.0,10.4,3.8,5,0.2,6.0,1.7,0.0,6.3,12.5,1005.8,13.0,82.0,17.8,9.4,7.7
"Köln, kreisfreie Stadt",1979,6.4,2667,19791008,5.0,7.2,3.4,5,0.0,0.0,1.4,0.0,5.7,15.2,1007.5,15.5,84.0,20.5,11.0,10.0
"Köln, kreisfreie Stadt",1979,6.4,2667,19791009,5.0,7.7,4.2,5,0.0,0.0,8.4,0.0,2.3,14.5,1003.0,16.8,75.0,23.8,12.8,10.5
"Köln, kreisfreie Stadt",1979,6.4,2667,19791010,5.0,9.3,5.1,5,0.0,0.0,4.8,0.0,5.3,14.9,996.4,19.6,66.0,25.5,13.3,11.6
"Köln, kreisfreie Stadt",1979,6.4,2667,19791011,5.0,6.7,3.4,5,8.5,6.0,1.3,0.0,7.0,15.6,993.9,16.8,81.0,21.0,13.2,11.1
"Köln, kreisfreie Stadt",1979,6.4,2667,19791012,5.0,8.2,2.9,5,0.0,0.0,3.5,0.0,6.0,13.6,990.9,13.9,83.0,19.2,11.0,10.0
"Köln, kreisfreie Stadt",1979,6.4,2667,19791013,5.0,9.3,2.3,5,0.1,6.0,0.2,0.0,7.3,13.8,986.9,14.2,85.0,17.9,10.5,8.6
"Köln, kreisfreie Stadt",1979,6.4,2667,19791014,5.0,10.3,4.0,5,2.2,6.0,2.4,0.0,6.7,10.8,988.2,12.4,74.0,15.8,9.5,9.1
"Köln, kreisfreie Stadt",1979,6.4,2667,19791015,5.0,6.2,1.9,5,0.0,0.0,0.6,0.0,6.0,12.4,987.7,11.5,90.0,15.0,10.3,9.7
"Köln, kreisfreie Stadt",1979,6.4,2667,19791016,5.0,4.1,0.9,5,0.0,6.0,0.2,0.0,6.0,11.1,999.6,9.9,90.0,14.2,6.2,4.4
"Köln, kreisfreie Stadt",1979,6.4,2667,19791017,5.0,5.1,1.2,5,0.1,6.0,0.4,0.0,5.3,11.2,1010.8,10.2,90.0,13.5,5.0,3.7
"Köln, kreisfreie Stadt",1979,6.4,2667,19791018,5.0,13.4,4.3,5,0.1,6.0,4.5,0.0,5.3,10.3,1014.5,11.0,76.0,14.8,7.7,5.8
"Köln, kreisfreie Stadt",1979,6.4,2667,19791019,5.0,5.1,1.9,5,0.0,0.0,7.2,0.0,3.3,8.3,1017.1,8.0,79.0,15.3,1.6,0.1
"Köln, kreisfreie Stadt",1979,6.4,2667,19791020,5.0,4.1,1.3,5,0.0,0.0,4.0,0.0,5.0,10.1,1015.1,9.2,84.0,16.1,3.0,1.0
"Köln, kreisfreie Stadt",1979,6.4,2667,19791021,5.0,6.2,1.6,5,0.0,0.0,0.6,0.0,3.7,9.5,1014.6,8.6,84.0,14.3,4.3,2.7
"Köln, kreisfreie Stadt",1979,6.4,2667,19791022,5.0,10.3,3.9,5,0.0,0.0,9.7,0.0,0.7,5.6,1015.5,5.6,67.0,12.0,-2.1,-4.6
"Köln, kreisfreie Stadt",1979,6.4,2667,19791023,5.0,16.5,6.6,5,0.0,0.0,9.6,0.0,0.7,6.1,1011.7,7.5,59.0,12.4,3.3,0.0
"Köln, kreisfreie Stadt",1979,6.4,2667,19791024,5.0,11.8,5.3,5,0.0,0.0,2.3,0.0,3.3,6.5,1010.4,5.8,68.0,10.7,3.6,1.9
